dataset,identity,filename,path,source_tool,mask_type,is_masked
lfw_subset,Alison_Lohman,Alison_Lohman_0001_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alison_Lohman/Alison_Lohman_0001_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Alison_Lohman,Alison_Lohman_0002_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alison_Lohman/Alison_Lohman_0002_KN95.jpg,masktheface,KN95,1
lfw_subset,Alison_Lohman,Alison_Lohman_0002_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alison_Lohman/Alison_Lohman_0002_N95.jpg,masktheface,N95,1
lfw_subset,Alison_Lohman,Alison_Lohman_0002_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alison_Lohman/Alison_Lohman_0002_cloth.jpg,masktheface,cloth,1
lfw_subset,Alison_Lohman,Alison_Lohman_0002_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alison_Lohman/Alison_Lohman_0002_surgical.jpg,masktheface,surgical,1
lfw_subset,Alison_Lohman,Alison_Lohman_0002_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alison_Lohman/Alison_Lohman_0002_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Allen_Iverson,Allen_Iverson_0001_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allen_Iverson/Allen_Iverson_0001_KN95.jpg,masktheface,KN95,1
lfw_subset,Allen_Iverson,Allen_Iverson_0001_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allen_Iverson/Allen_Iverson_0001_N95.jpg,masktheface,N95,1
lfw_subset,Allen_Iverson,Allen_Iverson_0001_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allen_Iverson/Allen_Iverson_0001_cloth.jpg,masktheface,cloth,1
lfw_subset,Allen_Iverson,Allen_Iverson_0001_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allen_Iverson/Allen_Iverson_0001_surgical.jpg,masktheface,surgical,1
lfw_subset,Allen_Iverson,Allen_Iverson_0001_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allen_Iverson/Allen_Iverson_0001_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Allen_Iverson,Allen_Iverson_0002_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allen_Iverson/Allen_Iverson_0002_KN95.jpg,masktheface,KN95,1
lfw_subset,Allen_Iverson,Allen_Iverson_0002_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allen_Iverson/Allen_Iverson_0002_N95.jpg,masktheface,N95,1
lfw_subset,Allen_Iverson,Allen_Iverson_0002_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allen_Iverson/Allen_Iverson_0002_cloth.jpg,masktheface,cloth,1
lfw_subset,Allen_Iverson,Allen_Iverson_0002_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allen_Iverson/Allen_Iverson_0002_surgical.jpg,masktheface,surgical,1
lfw_subset,Allen_Iverson,Allen_Iverson_0002_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allen_Iverson/Allen_Iverson_0002_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Allison_Janney,Allison_Janney_0001_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allison_Janney/Allison_Janney_0001_KN95.jpg,masktheface,KN95,1
lfw_subset,Allison_Janney,Allison_Janney_0001_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allison_Janney/Allison_Janney_0001_N95.jpg,masktheface,N95,1
lfw_subset,Allison_Janney,Allison_Janney_0001_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allison_Janney/Allison_Janney_0001_cloth.jpg,masktheface,cloth,1
lfw_subset,Allison_Janney,Allison_Janney_0001_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allison_Janney/Allison_Janney_0001_surgical.jpg,masktheface,surgical,1
lfw_subset,Allison_Janney,Allison_Janney_0001_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allison_Janney/Allison_Janney_0001_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Allison_Janney,Allison_Janney_0002_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allison_Janney/Allison_Janney_0002_KN95.jpg,masktheface,KN95,1
lfw_subset,Allison_Janney,Allison_Janney_0002_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allison_Janney/Allison_Janney_0002_N95.jpg,masktheface,N95,1
lfw_subset,Allison_Janney,Allison_Janney_0002_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allison_Janney/Allison_Janney_0002_cloth.jpg,masktheface,cloth,1
lfw_subset,Allison_Janney,Allison_Janney_0002_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allison_Janney/Allison_Janney_0002_surgical.jpg,masktheface,surgical,1
lfw_subset,Allison_Janney,Allison_Janney_0002_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allison_Janney/Allison_Janney_0002_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Allyson_Felix,Allyson_Felix_0001_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0001_KN95.jpg,masktheface,KN95,1
lfw_subset,Allyson_Felix,Allyson_Felix_0001_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0001_N95.jpg,masktheface,N95,1
lfw_subset,Allyson_Felix,Allyson_Felix_0001_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0001_cloth.jpg,masktheface,cloth,1
lfw_subset,Allyson_Felix,Allyson_Felix_0001_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0001_surgical.jpg,masktheface,surgical,1
lfw_subset,Allyson_Felix,Allyson_Felix_0001_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0001_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Allyson_Felix,Allyson_Felix_0002_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0002_KN95.jpg,masktheface,KN95,1
lfw_subset,Allyson_Felix,Allyson_Felix_0002_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0002_N95.jpg,masktheface,N95,1
lfw_subset,Allyson_Felix,Allyson_Felix_0002_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0002_cloth.jpg,masktheface,cloth,1
lfw_subset,Allyson_Felix,Allyson_Felix_0002_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0002_surgical.jpg,masktheface,surgical,1
lfw_subset,Allyson_Felix,Allyson_Felix_0002_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0002_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Allyson_Felix,Allyson_Felix_0003_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0003_KN95.jpg,masktheface,KN95,1
lfw_subset,Allyson_Felix,Allyson_Felix_0003_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0003_N95.jpg,masktheface,N95,1
lfw_subset,Allyson_Felix,Allyson_Felix_0003_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0003_cloth.jpg,masktheface,cloth,1
lfw_subset,Allyson_Felix,Allyson_Felix_0003_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0003_surgical.jpg,masktheface,surgical,1
lfw_subset,Allyson_Felix,Allyson_Felix_0003_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0003_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Allyson_Felix,Allyson_Felix_0004_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0004_KN95.jpg,masktheface,KN95,1
lfw_subset,Allyson_Felix,Allyson_Felix_0004_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0004_N95.jpg,masktheface,N95,1
lfw_subset,Allyson_Felix,Allyson_Felix_0004_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0004_cloth.jpg,masktheface,cloth,1
lfw_subset,Allyson_Felix,Allyson_Felix_0004_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0004_surgical.jpg,masktheface,surgical,1
lfw_subset,Allyson_Felix,Allyson_Felix_0004_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Allyson_Felix/Allyson_Felix_0004_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0001_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0001_KN95.jpg,masktheface,KN95,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0001_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0001_N95.jpg,masktheface,N95,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0001_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0001_cloth.jpg,masktheface,cloth,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0001_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0001_surgical.jpg,masktheface,surgical,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0001_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0001_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0002_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0002_KN95.jpg,masktheface,KN95,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0002_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0002_N95.jpg,masktheface,N95,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0002_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0002_cloth.jpg,masktheface,cloth,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0002_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0002_surgical.jpg,masktheface,surgical,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0002_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0002_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0003_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0003_KN95.jpg,masktheface,KN95,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0003_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0003_N95.jpg,masktheface,N95,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0003_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0003_cloth.jpg,masktheface,cloth,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0003_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0003_surgical.jpg,masktheface,surgical,1
lfw_subset,Alvaro_Noboa,Alvaro_Noboa_0003_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Noboa/Alvaro_Noboa_0003_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0001_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0001_KN95.jpg,masktheface,KN95,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0001_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0001_N95.jpg,masktheface,N95,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0001_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0001_cloth.jpg,masktheface,cloth,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0001_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0001_surgical.jpg,masktheface,surgical,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0001_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0001_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0002_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0002_KN95.jpg,masktheface,KN95,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0002_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0002_N95.jpg,masktheface,N95,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0002_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0002_cloth.jpg,masktheface,cloth,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0002_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0002_surgical.jpg,masktheface,surgical,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0002_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0002_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0003_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0003_KN95.jpg,masktheface,KN95,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0003_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0003_N95.jpg,masktheface,N95,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0003_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0003_cloth.jpg,masktheface,cloth,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0003_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0003_surgical.jpg,masktheface,surgical,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0003_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0003_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0004_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0004_KN95.jpg,masktheface,KN95,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0004_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0004_N95.jpg,masktheface,N95,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0004_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0004_cloth.jpg,masktheface,cloth,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0004_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0004_surgical.jpg,masktheface,surgical,1
lfw_subset,Alvaro_Silva_Calderon,Alvaro_Silva_Calderon_0004_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Silva_Calderon/Alvaro_Silva_Calderon_0004_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0001_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0001_KN95.jpg,masktheface,KN95,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0001_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0001_N95.jpg,masktheface,N95,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0001_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0001_cloth.jpg,masktheface,cloth,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0001_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0001_surgical.jpg,masktheface,surgical,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0001_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0001_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0002_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0002_KN95.jpg,masktheface,KN95,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0002_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0002_N95.jpg,masktheface,N95,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0002_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0002_cloth.jpg,masktheface,cloth,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0002_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0002_surgical.jpg,masktheface,surgical,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0002_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0002_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0003_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0003_KN95.jpg,masktheface,KN95,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0003_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0003_N95.jpg,masktheface,N95,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0003_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0003_cloth.jpg,masktheface,cloth,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0003_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0003_surgical.jpg,masktheface,surgical,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0003_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0003_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0004_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0004_KN95.jpg,masktheface,KN95,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0004_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0004_N95.jpg,masktheface,N95,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0004_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0004_cloth.jpg,masktheface,cloth,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0004_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0004_surgical.jpg,masktheface,surgical,1
lfw_subset,Alvaro_Uribe,Alvaro_Uribe_0004_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Alvaro_Uribe/Alvaro_Uribe_0004_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Amanda_Beard,Amanda_Beard_0001_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Amanda_Beard/Amanda_Beard_0001_KN95.jpg,masktheface,KN95,1
lfw_subset,Amanda_Beard,Amanda_Beard_0001_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Amanda_Beard/Amanda_Beard_0001_N95.jpg,masktheface,N95,1
lfw_subset,Amanda_Beard,Amanda_Beard_0001_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Amanda_Beard/Amanda_Beard_0001_cloth.jpg,masktheface,cloth,1
lfw_subset,Amanda_Beard,Amanda_Beard_0001_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Amanda_Beard/Amanda_Beard_0001_surgical.jpg,masktheface,surgical,1
lfw_subset,Amanda_Beard,Amanda_Beard_0001_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Amanda_Beard/Amanda_Beard_0001_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Amanda_Beard,Amanda_Beard_0002_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Amanda_Beard/Amanda_Beard_0002_KN95.jpg,masktheface,KN95,1
lfw_subset,Amanda_Beard,Amanda_Beard_0002_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Amanda_Beard/Amanda_Beard_0002_N95.jpg,masktheface,N95,1
lfw_subset,Amanda_Beard,Amanda_Beard_0002_cloth.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Amanda_Beard/Amanda_Beard_0002_cloth.jpg,masktheface,cloth,1
lfw_subset,Amanda_Beard,Amanda_Beard_0002_surgical.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Amanda_Beard/Amanda_Beard_0002_surgical.jpg,masktheface,surgical,1
lfw_subset,Amanda_Beard,Amanda_Beard_0002_surgical_blue.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Amanda_Beard/Amanda_Beard_0002_surgical_blue.jpg,masktheface,surgical_blue,1
lfw_subset,Amanda_Bynes,Amanda_Bynes_0001_KN95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Amanda_Bynes/Amanda_Bynes_0001_KN95.jpg,masktheface,KN95,1
lfw_subset,Amanda_Bynes,Amanda_Bynes_0001_N95.jpg,/home/varunaditya/Projects/Project_ARGUS/datasets/processed/LFW_subset_masked/Amanda_Bynes/Amanda_Bynes_0001_N95.jpg,masktheface,N95,1
